new_x,new_y,new_z,old_x,old_y,old_z,2.49645E12,2.28702896E11,6.0025156E-37,1.45865824E13,9.5905704E11,3.61215662E12,9.42855E-40,2.3877952E-38,0.0,5.0681168E7,825.0839,3220.3982
171.48279759617503,-1716.6422098451278,986.3287691779185,185.12516638940585,-1715.5276028845824,986.0223124587059,186.45526,-1693.8972,984.2185,175.37535,-1874.0822,999.24457,224.83588,-1717.9727,985.9838,104.81259,-1709.0637,986.3334
171.54218023463355,-1716.6489253909351,986.3398676997263,185.19333151972418,-1715.5443233012065,986.0804677434223,186.53108,-1693.807,984.2747,175.43437,-1874.1195,999.25366,224.88982,-1717.9957,985.97943,104.86913,-1709.1011,986.3374
171.59924723125275,-1716.6561811120991,986.3505161132321,185.2593024327051,-1715.561074246573,986.1374844403572,186.60452,-1693.7197,984.32996,175.49132,-1874.1571,999.2624,224.94133,-1718.0186,985.9744,104.923485,-1709.1385,986.34143
171.65398496540013,-1716.6641404673687,986.3607527136443,185.32309906451397,-1715.5775870905572,986.1931608214402,186.67554,-1693.636,984.3841,175.5462,-1874.195,999.271,224.9904,-1718.0411,985.9689,104.97565,-1709.1763,986.34546
171.70638352453088,-1716.6728625973278,986.3706011778529,185.3846580306171,-1715.5942738152028,986.2474044782464,186.74408,-1693.5562,984.437,175.59901,-1874.2329,999.2794,225.03703,-1718.0636,985.963,105.02563,-1709.2141,986.34955
171.75644081943025,-1716.6824471828731,986.3801537746509,185.4440026553376,-1715.610946936435,986.3001949678635,186.81012,-1693.4808,984.48865,175.64975,-1874.271,999.2879,225.08122,-1718.0859,985.95685,105.07343,-1709.2521,986.35376
171.80416664652088,-1716.6931699361671,986.3894570807662,185.5011318146272,-1715.6279327981867,986.3512757696021,186.87363,-1693.4106,984.5388,175.69843,-1874.3093,999.2964,225.12299,-1718.1083,985.9506,105.11907,-1709.2903,986.3582
171.84955936368885,-1716.7049175788056,986.3986321259985,185.55605807447503,-1715.6450345196345,986.4006787717412,186.9346,-1693.3458,984.5875,175.74503,-1874.3478,999.305,225.16232,-1718.1306,985.9444,105.162575,-1709.3285,986.363
171.89265193061794,-1716.7179920606566,986.4076909569612,185.60878941950435,-1715.6624657372547,986.4483592066144,186.99301,-1693.287,984.6347,175.7896,-1874.3864,999.31384,225.19928,-1718.153,985.9384,105.203964,-1709.367,986.36804
171.93345273057992,-1716.7323553562085,986.4167256119883,185.65933606577528,-1715.6802375850104,986.4941807494445,187.04886,-1693.2344,984.68024,175.83214,-1874.425,999.323,225.23387,-1718.1755,985.9327,105.24326,-1709.4056,986.37354
171.97199444137917,-1716.7481026753503,986.4257581971613,185.70771768548684,-1715.6983641226525,986.5381034284226,187.10214,-1693.1884,984.7241,175.87268,-1874.464,999.3325,225.26614,-1718.1981,985.9274,105.2805,-1709.4443,986.37946
172.00832488259985,-1716.7654789300775,986.4348958025021,185.75394600002025,-1715.7171469867685,986.5800852119852,187.15286,-1693.1494,984.7662,175.91125,-1874.5028,999.3425,225.29616,-1718.2211,985.9227,105.31573,-1709.4833,986.3859
172.0424586424356,-1716.7843947303631,986.4442197823356,185.79807184094057,-1715.7364132355071,986.620027348749,187.20103,-1693.1178,984.80646,175.94789,-1874.5419,999.3531,225.32393,-1718.2443,985.91876,105.34898,-1709.5223,986.39294
172.07445760557528,-1716.8049050530003,986.453775852648,185.84010450586572,-1715.7562461968937,986.6579521542377,187.24667,-1693.0936,984.8449,175.9826,-1874.5808,999.3642,225.34955,-1718.2678,985.91565,105.3803,-1709.5614,986.40063
172.1043553795832,-1716.8271806735363,986.4636726440247,185.88007087529448,-1715.7766795935756,986.6938338394054,187.28976,-1693.0774,984.8815,176.01546,-1874.6199,999.37604,225.37306,-1718.2916,985.9136,105.40974,-1709.6007,986.409
172.13219897087052,-1716.8512720977574,986.4739183118015,185.91798238249896,-1715.798001040113,986.7276024893414,187.33034,-1693.0691,984.91614,176.04648,-1874.6589,999.3886,225.39453,-1718.316,985.9126,105.43733,-1709.6401,986.41815
172.15804706026614,-1716.8771278752424,986.4845749798749,185.9538629579846,-1715.820030448991,986.7592362290059,187.36841,-1693.0688,984.9488,176.0757,-1874.698,999.402,225.41403,-1718.3408,985.91284,105.46315,-1709.6796,986.42804
172.18195678914554,-1716.9048761132103,986.4957663397852,185.98775051550612,-1715.842971919642,986.7887428365898,187.40399,-1693.077,984.9795,176.10318,-1874.7369,999.41626,225.43166,-1718.3662,985.9145,105.48723,-1709.7191,986.4388
172.20396932331903,-1716.9344871279386,986.5074585829209,186.01966443218456,-1715.8667295562113,986.8160957815129,187.4371,-1693.0935,985.0082,176.12895,-1874.7759,999.4314,225.44745,-1718.3921,985.91754,105.509636,-1709.7587,986.4504
172.22415852701366,-1716.965934595816,986.5197827348447,186.04962737297865,-1715.8914215294697,986.8412812044267,187.46776,-1693.1184,985.03485,176.15308,-1874.8147,999.4476,225.46153,-1718.4186,985.92224,105.53041,-1709.7982,986.4629
172.24256948422936,-1716.9993702800289,986.5327303072626,186.07764598464354,-1715.9171456535414,986.8642690291371,187.49597,-1693.1519,985.05945,176.17558,-1874.8533,999.46466,225.47395,-1718.4458,985.9286,105.54962,-1709.8378,986.4763
172.25927225226226,-1717.0345864100582,986.5464233237003,186.10374537412042,-1715.9438069728383,986.8851329262656,187.52176,-1693.1937,985.08203,176.19652,-1874.8917,999.48285,225.48482,-1718.4736,985.9367,105.567314,-1709.8772,986.4908
172.27430479155166,-1717.071754307415,986.5608195901539,186.12793342595603,-1715.9715287285587,986.9037963495866,187.54512,-1693.2441,985.10254,176.21596,-1874.9299,999.502,225.49419,-1718.5021,985.94666,105.58354,-1709.9166,986.5062
172.28774405184637,-1717.110762902068,986.5760374766575,186.1502532312766,-1716.0002049161606,986.9203087565047,187.5661,-1693.3029,985.121,176.23392,-1874.968,999.52234,225.50217,-1718.5312,985.95856,105.59836,-1709.9559,986.5227
172.2996356387242,-1717.1516584556562,986.5920084839865,186.17067684314404,-1716.0301502488417,986.9345676000213,187.58469,-1693.37,985.13727,176.25047,-1875.0056,999.54376,225.50883,-1718.5612,985.9724,105.61182,-1709.995,986.5402
172.31003926178641,-1717.1942995825561,986.6088575736821,186.18922749411914,-1716.0610696453107,986.9467365465941,187.6009,-1693.4452,985.15155,176.26564,-1875.0431,999.5663,225.51428,-1718.5918,985.9883,105.623955,-1710.0339,986.5588
172.31900243868023,-1717.2386888645071,986.6265902753339,186.20595742200416,-1716.0929655014877,986.9567666962873,187.61478,-1693.5286,985.1638,176.27948,-1875.0801,999.5899,225.51855,-1718.623,986.0063,105.63483,-1710.0726,986.5785
172.32658109371562,-1717.284760487881,986.6451650459593,186.22078196799174,-1716.1260501268728,986.9646664389844,187.62628,-1693.6196,985.17395,176.29202,-1875.1168,999.6147,225.52177,-1718.655,986.02637,105.64448,-1710.111,986.59924
172.33281657033186,-1717.3324291349882,986.664660434952,186.23379239054984,-1716.1601291349689,986.9704735683755,187.63547,-1693.7184,985.1821,176.30333,-1875.153,999.64056,225.52397,-1718.6876,986.0486,105.65294,-1710.149,986.6211
172.3377581779838,-1717.3816960695665,986.6850624926765,186.24492995578257,-1716.1954048818952,986.9742164153627,187.64232,-1693.8246,985.18823,176.31343,-1875.1887,999.66754,225.52525,-1718.721,986.07294,105.66025,-1710.1866,986.6441
172.3414422717707,-1717.432388559862,986.7063706517184,186.25424360123455,-1716.2314869059123,986.9759243367329,187.64687,-1693.9379,985.1924,176.32236,-1875.2241,999.6956,225.52565,-1718.7548,986.0994,105.66644,-1710.2239,986.6682
172.34391412310836,-1717.484381546002,986.7286211500274,186.261688711069,-1716.2685769638456,986.9756724893143,187.64911,-1694.0579,985.19464,176.33014,-1875.2588,999.7248,225.52525,-1718.7892,986.12805,105.67155,-1710.2606,986.6934
172.345214753127,-1717.5376622349463,986.7517711165901,186.2673151987222,-1716.3065766071613,986.9734908706826,187.6491,-1694.1843,985.195,176.33682,-1875.2931,999.755,225.5241,-1718.8241,986.1588,105.6756,-1710.2969,986.71967
172.34535421474303,-1717.5920498722553,986.7758569512439,186.27107069127476,-1716.3454848636925,986.9695016868244,187.6468,-1694.3168,985.1936,176.34242,-1875.3267,999.7862,225.52223,-1718.8595,986.1916,105.678604,-1710.3325,986.7471
172.34438927999724,-1717.6475433667902,986.8007800056255,186.2730069102197,-1716.3852991479464,986.9636847113657,187.64229,-1694.455,985.1904,176.34697,-1875.3597,999.81836,225.51971,-1718.8954,986.2264,105.680595,-1710.3676,986.7755
172.3423297674357,-1717.7037576593639,986.8266360742659,186.27309166258655,-1716.4257287936728,986.9562000907473,187.63556,-1694.5981,985.18555,176.3505,-1875.3921,999.8515,225.51656,-1718.9315,986.2632,105.68158,-1710.4019,986.80505
172.33920213594334,-1717.760764703358,986.853356725841,186.27134965362185,-1716.466848380324,986.9471193820452,187.62665,-1694.7461,985.17914,176.35298,-1875.4238,999.88556,225.51282,-1718.9679,986.3019,105.68157,-1710.4355,986.83563
172.33500831102455,-1717.8184334111456,986.8808914861315,186.2677461160778,-1716.5086607908058,986.9366076853654,187.61557,-1694.8981,985.1713,176.35446,-1875.455,999.9205,225.50848,-1719.0046,986.34235,105.68057,-1710.4685,986.8672
172.3297899019345,-1717.876483972921,986.9092834068524,186.26233092921194,-1716.550959486844,986.9247204628916,187.60239,-1695.0537,985.1621,176.35495,-1875.4854,999.9562,225.5036,-1719.0414,986.3846,105.67859,-1710.5006,986.8998
172.3235435305367,-1717.9348126299021,986.9384481712875,186.25508912915262,-1716.593624444409,986.9116524226929,187.58713,-1695.2122,985.15173,176.35445,-1875.515,999.9926,225.49818,-1719.0782,986.42847,105.67561,-1710.532,986.9333
172.3162725220514,-1717.9932773709356,986.9684163143074,186.24600701615734,-1716.6367490772307,986.8975208379561,187.56982,-1695.373,985.14026,176.35295,-1875.544,1000.0298,225.4922,-1719.1151,986.4739,105.671646,-1710.5625,986.9678
172.30798231741664,-1718.0517415146037,986.9991084489059,186.2351329956706,-1716.6800983626608,986.8825096524743,187.55054,-1695.5355,985.1279,176.35045,-1875.5721,1000.0676,225.48566,-1719.1519,986.5207,105.66667,-1710.5923,987.0032
172.2986756749027,-1718.1098962851531,987.0305333163317,186.2224595206839,-1716.7234622583856,986.8668771663363,187.52931,-1695.699,985.1149,176.34694,-1875.5997,1000.1061,225.47856,-1719.1884,986.56885,105.66068,-1710.6211,987.0394
172.28834990270755,-1718.1676486810684,987.0626823920271,186.20802095118648,-1716.7669050809714,986.8507761233135,187.50623,-1695.8627,985.1014,176.3424,-1875.6265,1000.145,225.47087,-1719.2247,986.6182,105.65365,-1710.649,987.0765
172.27699214157286,-1718.224818746039,987.095503550232,186.19180044492015,-1716.810218773931,986.8343507477736,187.48131,-1696.0259,985.0875,176.33684,-1875.6525,1000.1845,225.46257,-1719.2606,986.66864,105.64556,-1710.6761,987.1144
172.26459152540937,-1718.2812735031696,987.1290011088631,186.17379527127355,-1716.8535543884716,986.8179661789602,187.45462,-1696.1877,985.07355,176.33022,-1875.6777,1000.2244,225.45363,-1719.2963,986.72003,105.63638,-1710.7023,987.1531
172.25113679498958,-1718.3367520085114,987.1630785145127,186.15408652427362,-1716.8964784343004,986.8017462139745,187.42625,-1696.3477,985.0597,176.3225,-1875.7024,1000.2647,225.444,-1719.3314,986.7722,105.62609,-1710.7275,987.19244
172.23660842065522,-1718.3911321227902,987.1978187544403,186.13262808403803,-1716.9390610512867,986.7860165773286,187.39624,-1696.5046,985.0462,176.31366,-1875.7262,1000.30536,225.43365,-1719.366,986.82513,105.61465,-1710.752,987.23254
172.22097690402444,-1718.4442383662526,987.2331230868133,186.10946114167396,-1716.9811636444074,986.7709874248352,187.36464,-1696.6582,985.0333,176.30368,-1875.7494,1000.34625,225.42252,-1719.4,986.8786,105.60202,-1710.7755,987.27325
172.20422864454133,-1718.4958649443433,987.2690425202936,186.08460117912952,-1717.022636415264,986.7570113132463,187.33154,-1696.8073,985.0213,176.2925,-1875.7719,1000.3874,225.41057,-1719.4333,986.93256,105.588165,-1710.7982,987.3146
172.18631404171848,-1718.54595286932,987.3055487528268,186.05804181987426,-1717.0636485381701,986.7443066284336,187.29698,-1696.9514,985.0104,176.28009,-1875.7936,1000.42865,225.3977,-1719.4661,986.98694,105.57304,-1710.82,987.3565
172.16722448397377,-1718.5942918692822,987.3425685533552,186.02982241180752,-1717.1037512734138,986.7330725721484,187.26102,-1697.0898,985.0008,176.2664,-1875.8148,1000.47003,225.38391,-1719.498,987.0415,105.556595,-1710.8411,987.3989
172.1469038191516,-1718.6407828952024,987.3801755064097,185.9999187812354,-1717.143206405562,986.7236609172445,187.2237,-1697.2218,984.9928,176.25139,-1875.8353,1000.51154,225.36908,-1719.5293,987.09625,105.53879,-1710.8613,987.44183
172.12532170768287,-1718.6852697932434,987.4183132424478,185.96834359824126,-1717.1817687701903,986.7162923364166,187.18506,-1697.3468,984.98663,176.235,-1875.8552,1000.55304,225.35318,-1719.5598,987.15106,105.51956,-1710.8807,987.48517
172.10242763706398,-1718.727786976639,987.456975230192,185.93512065899492,-1717.2194910445164,986.711198496277,187.14516,-1697.4644,984.9825,176.21718,-1875.8745,1000.59454,225.3361,-1719.5896,987.2058,105.49886,-1710.8995,987.52893
172.07818451248022,-1718.7681222842186,987.4962052124571,185.90021986906834,-1717.2561478603484,986.7085862042654,187.104,-1697.5739,984.9806,176.19786,-1875.8933,1000.636,225.3178,-1719.6185,987.2605,105.47664,-1710.9177,987.5731
172.0525350894232,-1718.8062600890385,987.535949382815,185.86367520071494,-1717.291887553596,986.7086818119813,187.06165,-1697.675,984.98114,176.177,-1875.9116,1000.67737,225.29817,-1719.6467,987.315,105.45283,-1710.9352,987.6176
172.02544064719692,-1718.8421612744473,987.576233548393,185.8254635754982,-1717.3266662223791,986.7117492995762,187.0181,-1697.7675,984.9844,176.15453,-1875.9294,1000.7186,225.27718,-1719.6742,987.36926,105.42737,-1710.952,987.6624
171.99682620383578,-1718.8758621429492,987.6169949150162,185.78557403409678,-1717.360361403534,986.7178063859668,186.97336,-1697.851,984.99036,176.13037,-1875.9469,1000.75977,225.2547,-1719.7009,987.42316,105.4002,-1710.9685,987.70746
171.9666582548295,-1718.9073047979414,987.658307770593,185.74401529732094,-1717.393135722997,986.7271143730337,186.92746,-1697.9254,984.9993,176.10449,-1875.9639,1000.8007,225.23068,-1719.727,987.47675,105.37127,-1710.9844,987.7528
171.9348660917391,-1718.9365435237482,987.7001453687038,185.70077438996645,-1717.4248495844722,986.7398079505473,186.88039,-1697.9906,985.01135,176.0768,-1875.9805,1000.84155,225.20503,-1719.7524,987.5299,105.3405,-1711.0,987.7984
171.90140490115388,-1718.9635298566964,987.7424979483659,185.65582694616322,-1717.4555874030634,986.755923494381,186.83214,-1698.0465,985.02655,176.04723,-1875.9968,1000.88214,225.17769,-1719.7772,987.58264,105.307846,-1711.0151,987.8442
171.8662064012738,-1718.9884520089795,987.7853664674434,185.60916692512507,-1717.485424053026,986.7755902970341,186.7827,-1698.0933,985.04504,176.01573,-1876.0128,1000.92255,225.14857,-1719.8015,987.63495,105.27323,-1711.03,987.89014
171.82922210840164,-1719.011315169379,987.8286905235739,185.56078758185512,-1717.5142344724584,986.7987994147463,186.73206,-1698.131,985.06683,175.98222,-1876.0287,1000.9627,225.1176,-1719.8252,987.6867,105.23661,-1711.0448,987.9362
171.79038048459486,-1719.0322201162692,987.8725937935687,185.5106482594077,-1717.5423177818082,986.825640843362,186.68018,-1698.1599,985.092,175.94666,-1876.0444,1001.0027,225.08469,-1719.8486,987.73804,105.197914,-1711.0593,987.9825
171.74962464076097,-1719.0513358162834,987.9169567097993,185.45873753763956,-1717.569548141172,986.8560302988691,186.62703,-1698.1803,985.1205,175.90895,-1876.06,1001.0425,225.04977,-1719.8716,987.7888,105.15709,-1711.0739,988.02893
171.7069138835762,-1719.0686767248708,987.9618077309152,185.40504963415853,-1717.596028888741,986.8899611992508,186.5726,-1698.1924,985.15234,175.86905,-1876.0757,1001.08203,225.0128,-1719.8943,987.8391,105.11408,-1711.0884,988.07544
171.6621784122381,-1719.0844829639163,988.0071325146978,185.34956853458377,-1717.6219412016142,986.9274442936504,186.51685,-1698.1969,985.18756,175.8269,-1876.0912,1001.1214,224.97368,-1719.9169,987.8889,105.06883,-1711.1029,988.122
171.6153664285645,-1719.0988802251613,988.0529578727293,185.29223691580935,-1717.6472241432525,986.9682540868417,186.4597,-1698.194,985.22595,175.78246,-1876.1069,1001.1605,224.93236,-1719.9393,987.9383,105.0213,-1711.1177,988.1687
171.56641823227642,-1719.1120644109633,988.0992145459094,185.23306143393725,-1717.6721271761246,987.0124629064177,186.40115,-1698.1843,985.2676,175.73563,-1876.1227,1001.1995,224.88875,-1719.9618,987.9871,104.971436,-1711.1327,988.2155
171.51529790780438,-1719.1242131227546,988.145917156322,185.17201434248446,-1717.6967045993817,987.0597293013674,186.34113,-1698.1685,985.3122,175.6864,-1876.1387,1001.2383,224.84283,-1719.9844,988.0355,104.9192,-1711.148,988.2624
171.46194592763493,-1719.135445286991,988.1930206085718,185.10906626633206,-1717.7209541491516,987.1100192987963,186.27959,-1698.147,985.35974,175.6347,-1876.155,1001.277,224.79453,-1720.0071,988.0835,104.86454,-1711.1637,988.30927
171.4063221761295,-1719.1459766771216,988.2404882085417,185.04422191116575,-1717.7449926839975,987.1630772248512,186.21649,-1698.1207,985.41003,175.58052,-1876.1716,1001.3154,224.74379,-1720.03,988.13104,104.807434,-1711.1798,988.3562
171.34838634013215,-1719.156085526447,988.2883287629907,184.97745016750076,-1717.7690274803952,987.2187946346647,186.15178,-1698.0902,985.46295,175.52379,-1876.1887,1001.3538,224.69057,-1720.0533,988.17816,104.74785,-1711.1965,988.4032
171.288100485054,-1719.1660044990986,988.3364916073028,184.90873094339943,-1717.7931954074882,987.2768388100417,186.0854,-1698.0563,985.5182,175.4645,-1876.2063,1001.3921,224.63484,-1720.0771,988.2249,104.68575,-1711.2139,988.45026
171.2254342679735,-1719.175838298493,988.3849296105159,184.83805022391354,-1717.8175061103443,987.3370795854942,186.0173,-1698.0197,985.5757,175.40259,-1876.2245,1001.4303,224.57654,-1720.1014,988.2713,104.62115,-1711.2319,988.49725
171.16036037640305,-1719.185836479443,988.4335998187796,184.76541047665071,-1717.8421065733523,987.3990714715655,185.94745,-1697.9811,985.635,175.33807,-1876.2433,1001.4684,224.51567,-1720.1263,988.3174,104.55399,-1711.2507,988.54425
